Unnamed: 0;Complainant;Against;Date;Decision;ComplaintType;ReportName;Locations;PrimaryKey;Complaint
1358;M/s. Dharampal Satyapal Ltd.;Editor;March 17, 2016;Dismissed with default;Principles and Defamation;AnnualReport2016;Delhi, Assam;1094;Complaint of M/s. Dharampal Satyapal Ltd., Delhi (through Advocate, Dhingra & Associates), New Delhi against the Editor, Adinor Sambad, Assam.
1376;M.A. Tahsildar;Editor;March 17, 2016;Dismissed with default;Principles and Defamation;AnnualReport2016;Andhra Pradesh;1110;Complaint of Smt. G. Suvarnamma, M.A. Tahsildar, Andhra Pradesh against the Editor, Sakshi.
1374;Smt. G. Suvarnamma;Editor;March 17, 2016;Dismissed with default;Principles and Defamation;AnnualReport2016;Andhra Pradesh;1110;Complaint of Smt. G. Suvarnamma, M.A. Tahsildar, Andhra Pradesh against the Editor, Sakshi.
1389;Dr. Lisa Warden;Editor;June 2nd , 2014;Dismissed the matter for lack of substance;Principles and Publication;AnnualReport2015;Gujarat, Ahmedabad;1122;Complaint of Smt. Sandhya Acharya and Dr. Lisa Warden, Director, Dogstop, Ahmedabad, Gujarat against the Editor, Ahmedabad Mirror, Gujarat.
1388;Smt. Sandhya Acharya;Editor;June 2nd , 2014;Dismissed the matter for lack of substance;Principles and Publication;AnnualReport2015;Gujarat, Ahmedabad;1122;Complaint of Smt. Sandhya Acharya and Dr. Lisa Warden, Director, Dogstop, Ahmedabad, Gujarat against the Editor, Ahmedabad Mirror, Gujarat.
1403;M/s Rajasthan Patrika Pvt. Ltd.;Editor;“ M;Dismissed the matter for default;Principles and Publication;AnnualReport2015;Rajasthan, Jaipur;1136;Complaint of M/s Rajasthan Patrika Pvt. Ltd. Jaipur (Raj.) against the Editor, ‘Dainik Bhaskar’, Jaipur, Raj.
1405;M/s Rajasthan Patrika Pvt. Ltd.;Editor;“ M;Dismissed the matter for default;Principles and Publication;AnnualReport2015;Rajasthan, Jaipur;1137;Complaint of M/s Rajasthan Patrika Pvt. Ltd. Jaipur (Raj.) against the Editor, ‘Dainik Bhaskar’, Jaipur, Raj.
1408;Shri P.K. Sharma;Editor;“ M;Dismissed the matter for default;Principles and Publication;AnnualReport2015;Delhi, Aligarh;1139;Complaint of Shri P.K. Sharma, New Delhi against the Editor, ‘Umar Ujala’, Aligarh (U.P.).
1413;Shri Santu;Dainik Aaj;“ M;Dismissed the matter for default;Principles and Publication;AnnualReport2015;Kanpur, U.P;1144;Complaint of Shri Santu alias Shri Sarvesh Kumar Lodhi, Banda (U.P.) against the Editor, Dainik Aaj, Kanpur (U.P.).
1414;Shri Sarvesh Kumar Lodhi;Dainik Aaj;“ M;Dismissed the matter for default;Principles and Publication;AnnualReport2015;Kanpur, U.P;1144;Complaint of Shri Santu alias Shri Sarvesh Kumar Lodhi, Banda (U.P.) against the Editor, Dainik Aaj, Kanpur (U.P.).
1420;Shri Ravi Kumar Singh;Jan Sandesh Times;June 2, 2014;Admonished and Censured;Principles and Publication;AnnualReport2015;Delhi, Varanasi;1150;Complaint of Smt. Rinki Singh (through her brother, Shri Ravi Kumar Singh), New Delhi against the Editor, Jan Sandesh Times, Varanasi, U.P.
1419;Smt. Rinki Singh;Jan Sandesh Times;June 2, 2014;Admonished and Censured;Principles and Publication;AnnualReport2015;Delhi, Varanasi;1150;Complaint of Smt. Rinki Singh (through her brother, Shri Ravi Kumar Singh), New Delhi against the Editor, Jan Sandesh Times, Varanasi, U.P.
1422;Saket Shukla;Editor;June 2, 2014;Admonished and Censured;Principles and Publication;AnnualReport2015;Chhattisgarh;1151;Complaint of Shri Uma Shankar Shukla and Saket Shukla, Baskar, Chhattisgarh against the Editor, Channel India, Chhattisgarh.
1421;Shri Uma Shankar Shukla;Editor;June 2, 2014;Admonished and Censured;Principles and Publication;AnnualReport2015;Chhattisgarh;1151;Complaint of Shri Uma Shankar Shukla and Saket Shukla, Baskar, Chhattisgarh against the Editor, Channel India, Chhattisgarh.
1426;Shri L. K. Mahajan;Editor;June 2, 2014;Lack of Substance;Principles and Publication;AnnualReport2015;H.P, Shimla;1155;Complaint of Shri L. K. Mahajan, Shimla, H.P. against the Editor, Amar Ujala, Shimla, H.P.
1428;Shri P.K. Jadeja;Editor;June 2, 2014;Lack of Substance;Principles and Publication;AnnualReport2015;;1156;Complaint of Shri P.K. Jadeja, DSP, Anti Corruption Bureau, Ahmedabad against the Editor, Leader of the Crime News, Ahmedabad.
1431;Brijbhushan Chaube;Editor;June 2, 2014;Dismissed the matter for default;Principles and Publication;AnnualReport2015;;1157;Complaint of Shri Rajendra Prasad Brijbhushan Chaube, Municipal councilor, Mumbai against the Editor, Toofan Samachar, Mumbai.
1430;Shri Rajendra Prasad;Editor;June 2, 2014;Dismissed the matter for default;Principles and Publication;AnnualReport2015;;1157;Complaint of Shri Rajendra Prasad Brijbhushan Chaube, Municipal councilor, Mumbai against the Editor, Toofan Samachar, Mumbai.
1437;Dr. Zaheeruddin;Editor;June 2, 2014;Admonished and Censored;Principles and Publication;AnnualReport2015;Delhi;1164;Complaint of Dr. Zaheeruddin, Dental Surgeon, Maharishi Valmiki Hospital, New Delhi against the Editor, Daudti Dilli, New Delhi.
1440;Shri Shankardayal Nathulal;Editor;June 2, 2014;Dismissed for default;Principles and Publication;AnnualReport2015;Maharashtra, Amravati;1166;Complaints of Shri Shankardayal Nathulal, Amravati, Maharashtra against the Editor, Amravati Darpan.
1442;Smt. Usha Yadav;Editor;June 2, 2014;Admonished and Censored;Principles and Publication;AnnualReport2015;Bhopal, M.P;1167;Complaint of Smt. Usha Yadav, Chairman, Nav Uday Nari Utthan Samiti, Bhopal, M.P. against the Editor, Patrika, Bhopal, M.P.
1453;Shri Rupesh Singhvi;Editor;March 13, 2015;Disposed of with directions;Principles and Publication;AnnualReport2015;;1177;Complaint of Shri Rupesh Singhvi, (IRAS), Senior Divisional Finance Manager, North Western Railway, Jodhpur (Raj.) against the Editor, ‘Dainik Navjyoti’, Jodhpur (Raj.).
1461;Guddi Sharma;Editor;“ M;Dismissed for default;Principles and Publication;AnnualReport2015;U.P, Aligarh;1182;Complaint of Smt. Vimlesh alias Guddi Sharma, Aligarh, U.P. against the Editor, Amar Ujala, Aligarh, U.P.
1459;Smt. Vimlesh;Editor;“ M;Dismissed for default;Principles and Publication;AnnualReport2015;U.P, Aligarh;1182;Complaint of Smt. Vimlesh alias Guddi Sharma, Aligarh, U.P. against the Editor, Amar Ujala, Aligarh, U.P.
1470;Dr. Lisa Warden;Editor;June 2nd , 2014;Dismissed the matter for lack of substance;Principles and Publication;AnnualReport2015;Gujarat, Ahmedabad;1189;Complaint of Smt. Sandhya Acharya and Dr. Lisa Warden, Director, Dogstop, Ahmedabad, Gujarat against the Editor, Ahmedabad Mirror, Gujarat.
1469;Smt. Sandhya Acharya;Editor;June 2nd , 2014;Dismissed the matter for lack of substance;Principles and Publication;AnnualReport2015;Gujarat, Ahmedabad;1189;Complaint of Smt. Sandhya Acharya and Dr. Lisa Warden, Director, Dogstop, Ahmedabad, Gujarat against the Editor, Ahmedabad Mirror, Gujarat.
1484;M/s Rajasthan Patrika Pvt. Ltd.;Editor;“ M;Dismissed the matter for default;Principles and Publication;AnnualReport2015;Rajasthan, Jaipur;1203;Complaint of M/s Rajasthan Patrika Pvt. Ltd. Jaipur (Raj.) against the Editor, ‘Dainik Bhaskar’, Jaipur, Raj.
1486;M/s Rajasthan Patrika Pvt. Ltd.;Editor;“ M;Dismissed the matter for default;Principles and Publication;AnnualReport2015;Rajasthan, Jaipur;1204;Complaint of M/s Rajasthan Patrika Pvt. Ltd. Jaipur (Raj.) against the Editor, ‘Dainik Bhaskar’, Jaipur, Raj.
1489;Shri P.K. Sharma;Editor;“ M;Dismissed the matter for default;Principles and Publication;AnnualReport2015;Delhi, Aligarh;1206;Complaint of Shri P.K. Sharma, New Delhi against the Editor, ‘Umar Ujala’, Aligarh (U.P.).
1494;Shri Santu;Dainik Aaj;“ M;Dismissed the matter for default;Principles and Publication;AnnualReport2015;Kanpur, U.P;1211;Complaint of Shri Santu alias Shri Sarvesh Kumar Lodhi, Banda (U.P.) against the Editor, Dainik Aaj, Kanpur (U.P.).
1495;Shri Sarvesh Kumar Lodhi;Dainik Aaj;“ M;Dismissed the matter for default;Principles and Publication;AnnualReport2015;Kanpur, U.P;1211;Complaint of Shri Santu alias Shri Sarvesh Kumar Lodhi, Banda (U.P.) against the Editor, Dainik Aaj, Kanpur (U.P.).
1501;Shri Ravi Kumar Singh;Jan Sandesh Times;June 2, 2014;Admonished and Censured;Principles and Publication;AnnualReport2015;Delhi, Varanasi;1217;Complaint of Smt. Rinki Singh (through her brother, Shri Ravi Kumar Singh), New Delhi against the Editor, Jan Sandesh Times, Varanasi, U.P.
1500;Smt. Rinki Singh;Jan Sandesh Times;June 2, 2014;Admonished and Censured;Principles and Publication;AnnualReport2015;Delhi, Varanasi;1217;Complaint of Smt. Rinki Singh (through her brother, Shri Ravi Kumar Singh), New Delhi against the Editor, Jan Sandesh Times, Varanasi, U.P.
1503;Saket Shukla;Editor;June 2, 2014;Admonished and Censured;Principles and Publication;AnnualReport2015;Chhattisgarh;1218;Complaint of Shri Uma Shankar Shukla and Saket Shukla, Baskar, Chhattisgarh against the Editor, Channel India, Chhattisgarh.
1502;Shri Uma Shankar Shukla;Editor;June 2, 2014;Admonished and Censured;Principles and Publication;AnnualReport2015;Chhattisgarh;1218;Complaint of Shri Uma Shankar Shukla and Saket Shukla, Baskar, Chhattisgarh against the Editor, Channel India, Chhattisgarh.
1507;Shri L. K. Mahajan;Editor;June 2, 2014;Lack of Substance;Principles and Publication;AnnualReport2015;H.P, Shimla;1222;Complaint of Shri L. K. Mahajan, Shimla, H.P. against the Editor, Amar Ujala, Shimla, H.P.
1509;Shri P.K. Jadeja;Editor;June 2, 2014;Lack of Substance;Principles and Publication;AnnualReport2015;;1223;Complaint of Shri P.K. Jadeja, DSP, Anti Corruption Bureau, Ahmedabad against the Editor, Leader of the Crime News, Ahmedabad.
1512;Brijbhushan Chaube;Editor;June 2, 2014;Dismissed the matter for default;Principles and Publication;AnnualReport2015;;1224;Complaint of Shri Rajendra Prasad Brijbhushan Chaube, Municipal councilor, Mumbai against the Editor, Toofan Samachar, Mumbai.
1511;Shri Rajendra Prasad;Editor;June 2, 2014;Dismissed the matter for default;Principles and Publication;AnnualReport2015;;1224;Complaint of Shri Rajendra Prasad Brijbhushan Chaube, Municipal councilor, Mumbai against the Editor, Toofan Samachar, Mumbai.
1518;Dr. Zaheeruddin;Editor;June 2, 2014;Admonished and Censored;Principles and Publication;AnnualReport2015;Delhi;1231;Complaint of Dr. Zaheeruddin, Dental Surgeon, Maharishi Valmiki Hospital, New Delhi against the Editor, Daudti Dilli, New Delhi.
1521;Shri Shankardayal Nathulal;Editor;June 2, 2014;Dismissed for default;Principles and Publication;AnnualReport2015;Maharashtra, Amravati;1233;Complaints of Shri Shankardayal Nathulal, Amravati, Maharashtra against the Editor, Amravati Darpan.
1523;Smt. Usha Yadav;Editor;June 2, 2014;Admonished and Censored;Principles and Publication;AnnualReport2015;Bhopal, M.P;1234;Complaint of Smt. Usha Yadav, Chairman, Nav Uday Nari Utthan Samiti, Bhopal, M.P. against the Editor, Patrika, Bhopal, M.P.
1534;Shri Rupesh Singhvi;Editor;March 13, 2015;Disposed of with directions;Principles and Publication;AnnualReport2015;;1244;Complaint of Shri Rupesh Singhvi, (IRAS), Senior Divisional Finance Manager, North Western Railway, Jodhpur (Raj.) against the Editor, ‘Dainik Navjyoti’, Jodhpur (Raj.).
1542;Guddi Sharma;Editor;“ M;Dismissed for default;Principles and Publication;AnnualReport2015;U.P, Aligarh;1249;Complaint of Smt. Vimlesh alias Guddi Sharma, Aligarh, U.P. against the Editor, Amar Ujala, Aligarh, U.P.
1540;Smt. Vimlesh;Editor;“ M;Dismissed for default;Principles and Publication;AnnualReport2015;U.P, Aligarh;1249;Complaint of Smt. Vimlesh alias Guddi Sharma, Aligarh, U.P. against the Editor, Amar Ujala, Aligarh, U.P.
1574;Dipakbhai Kokas;Editor;July 22, 2013;Dismissed the matter for default;Press and Defamation;AnnualReport2014;Gujarat, Surat;1280;Complaint of Smt. Manisha T. Solanki, C/o Dipakbhai Kokas, Advocate, Surat, Gujarat against the Editor, Gujarat Samachar, Surat, Gujarat.
1573;Smt. Manisha T. Solanki;Editor;July 22, 2013;Dismissed the matter for default;Press and Defamation;AnnualReport2014;Gujarat, Surat;1280;Complaint of Smt. Manisha T. Solanki, C/o Dipakbhai Kokas, Advocate, Surat, Gujarat against the Editor, Gujarat Samachar, Surat, Gujarat.
1581;Bareily;Editor;};Disposed of upon assurance;Press and Defamation;AnnualReport2014;Uttar Pradesh;1287;Complaint of Shri Ganshyam Khandelwal, Managing Director, B. L. Agro Oils Limited, (through Advocate) Bareily against the Editor, Dainik Hindustan, Bareily, Uttar Pradesh.
1580;Shri Ganshyam Khandelwal;Editor;};Disposed of upon assurance;Press and Defamation;AnnualReport2014;Uttar Pradesh;1287;Complaint of Shri Ganshyam Khandelwal, Managing Director, B. L. Agro Oils Limited, (through Advocate) Bareily against the Editor, Dainik Hindustan, Bareily, Uttar Pradesh.
1595;Smt. Mamta Choudhari;Editor;July 22, 2013;M;Press and Defamation;AnnualReport2014;Saharanpur, Uttar Pradesh;1301;Complaints of Smt. Mamta Choudhari, Saharanpur, Uttar Pradesh against the Editor, Dainik Manav Jagat, Saharanpur, U.P.
1606;Dr. A. Gayatri Devei;Editor;};Censured and admonished;Press and Defamation;AnnualReport2014;;1310;Complaint of Shri D.V.V. Ramakrishnamacharyulu and Dr. A. Gayatri Devei, Hyderabad against the Editor, Andhra Jyothi, Hyderabad.
1605;Shri D.V.V. Ramakrishnamacharyulu;Editor;};Censured and admonished;Press and Defamation;AnnualReport2014;;1310;Complaint of Shri D.V.V. Ramakrishnamacharyulu and Dr. A. Gayatri Devei, Hyderabad against the Editor, Andhra Jyothi, Hyderabad.
1608;Shri Sudhev Shetty;Editor;};Dismissed the matter for default;Press and Defamation;AnnualReport2014;Karnataka;1312;Complaint of Shri Sudhev Shetty and Smt. Shetty, District Udupi, Karnataka against the Editor, Janaprathinidhi, Karnataka.
1609;Smt. Shetty;Editor;};Dismissed the matter for default;Press and Defamation;AnnualReport2014;Karnataka;1312;Complaint of Shri Sudhev Shetty and Smt. Shetty, District Udupi, Karnataka against the Editor, Janaprathinidhi, Karnataka.
1610;Dr. B. N. Vadiraja;Editor;};Disposed of with directions to publish complainant’s version;Press and Defamation;AnnualReport2014;Karnataka;1313;Complaint of Dr. B. N. Vadiraja, Chitradurga, Karnataka against the Editor, Vijay Karnataka.
1630;Advocate Shri Anil Kumar;Editor;November 15, 2013;Disposed of with direction to publish rejoinder;Press and Defamation;AnnualReport2014;Patna, Bihar;1331;Complaint of Dr. Kunwar Virender Pratap Singh, (through Advocate Shri Anil Kumar) Sasaram, Bihar against the Editor, Hindustan, Patna, Bihar.
1629;Dr. Kunwar Virender Pratap Singh;Editor;November 15, 2013;Disposed of with direction to publish rejoinder;Press and Defamation;AnnualReport2014;Patna, Bihar;1331;Complaint of Dr. Kunwar Virender Pratap Singh, (through Advocate Shri Anil Kumar) Sasaram, Bihar against the Editor, Hindustan, Patna, Bihar.
1631;Dr. Murgesh Vaishnav;Editor;November 15, 2013;Dismissed the matter for default;Press and Defamation;AnnualReport2014;Gujarat, Ahmedabad;1332;Complaint of Dr. Murgesh Vaishnav, Consulting Psychiatrist and Sex Therapist, Ahmedabad, Gujarat against the Editor, ‘Sandesh’, Gujarati Daily, Ahmedabad.
1643;Shri Ashok Kumar Shukla;Editor;};Dismissed the matter for default;Press and Defamation;AnnualReport2014;Gorakhpur, UP;1341;Complaint of Shri Rituraj Shukla, Director, Kapil Ganga T.V. and Shri Ashok Kumar Shukla, Excies Inspector, Basti, UP against the Editor, Bismil Saptahik, Gorakhpur, UP.
1641;Shri Rituraj Shukla;Editor;};Dismissed the matter for default;Press and Defamation;AnnualReport2014;Gorakhpur, UP;1341;Complaint of Shri Rituraj Shukla, Director, Kapil Ganga T.V. and Shri Ashok Kumar Shukla, Excies Inspector, Basti, UP against the Editor, Bismil Saptahik, Gorakhpur, UP.
1655;Shri Akhtar Rashid;Editor;;Disposed of with directions;Press and Defamation;AnnualReport2014;UP, Varanasi, Bhadohi;1352;Complaint of Shri Akhtar Rashid, Bhadohi, UP against the Editor, Dainik Aaj, Varanasi, UP.
1659;Shri Anoop Shramik;Editor;November 15, 2013;Dismissed the matter for default;Press and Defamation;AnnualReport2014;Delhi, Varanasi;1355;Complaint of Shri Anoop Shramik, Human Rights Activist and Member of District SC/ST Monitoring and Vigilance Committee, Varanasi, UP and Shri Vijaya Pratap, Journalist, New Delhi against the Editor, Rashtriya Sahara, Varanasi, U.P.
1660;Shri Vijaya Pratap;Editor;November 15, 2013;Dismissed the matter for default;Press and Defamation;AnnualReport2014;Delhi, Varanasi;1355;Complaint of Shri Anoop Shramik, Human Rights Activist and Member of District SC/ST Monitoring and Vigilance Committee, Varanasi, UP and Shri Vijaya Pratap, Journalist, New Delhi against the Editor, Rashtriya Sahara, Varanasi, U.P.
