Person;Affiliation;PrimaryKey
Shri Gurnam Arora; Partner Satnam Overseas;1745
Crime Informer; Urdu frotnightly;1747
Managing Director; The Memorial Finance & Investment (1) Limited;1748
editor; Aji Kagaj;1748
Shri Ramayan Singh Baghel; Deputy Registrar Office of the Registrar (Land);1750
Dr. N. K. Sengupta; Secretary to the Government of India;1751
C.P. Singh; Commissioner of the Police;1752
Shri A. Madhava Reddy; General Secretary Telugu Desam Party;1753
Mrs. Shashi Sail; Chair-person Chhattisgarh Mahila Jagriti Sangathan;1754
Dr. B. Vijaya Lakshmi; Professor Department of Social Work;1756
Miss Amida Yakub Khan; Law College;1757
Editor;of Daily 'Pratidhwani';1757
Editor; Pratidhwani;1758
Editor; Sunday Mail;1760
Dr. J. S. Mathur; Prin-cipal LLRM Medical College;1761
Shri S.K.S. Chauhan; Officer Manager (Admn.) Ordinance Factory Board;1763
Editor; Nav Bharat Times;1763
Nisha Gupta; Steno;1764
Principal; Rewa;1765
Shri Krishna Autar Goel; Leader Janata Dal;1767
Editor; Amgaon Times;1770
Shri P.K. Gupta; Profe-ssor and Head Dean Faculty of Agri-culture;1772
Dr. J.S. Mathur; LLRM Medical College;1773
Princi-pal; LLRM Medical College;1773
General Manager;of Damodar Valley Corporation;1775
Shri S. C. Mohania; Inspector Central Excise;1776
Shri Rambhalu Mhaskar; Pramdham Ashram;1777
Shri Rambhau Mhaskar; Pramdham Ashram;1778
Dr. K.N. Mittal; District TB Officer;1780
Shri Janardan Giri; Dy. Labour Commissioner Bokaro Steel City;1782
Shri Rewa Chand; Vice-President Puj Sindhi Panchayat;1783
President; Ghaziabad District Petrol Dealer's Association;1784
Shri Anil Kumar; Assis-tant Central Water Commission;1786
Sandhya Veer Arjun; Hindi daily;1786
Private Secretary to the Hon'ble Speaker; Tamil Nadu Legislative Assembly;1787
Shri Paras Ram; Editor The Light of Andamans;1792
editor; Anda-man and Nicobar Islands Sun Times;1792
editor; Hindu;1793
editor; Sruti;1796
Director, Information and Cultural Affairs; Department of Tourism;1797
Shri Brijmohan Pant; Journa-list;1801
Shri Amarendra Chakravorty; editor Karmakshetra weekly;1804
Deputy Commandant Y.S. Dalal;of The Assam Rifles;1805
Public Relations Officer;of The Assam Rifles;1805
Shri H.D. Birdi; Secretary In-formation Publicity and Tourism;1807
President; Biological Evans Staff and Workers Union;1808
President; Biological Evans Staff and Workers Union;1809
Shri V.S. Krishna Iyer; MP and former member Press Council;1815
Shri P.A. Mane; Deputy Secretary to the Government of Maharashtra;1816
Shri R.L. Kain; General Secretary Dr. B.R. Ambedkar Vichar Manch;1821
General Secretary; Dr. Ambedkar Vichar Manch;1823
Deputy Secretary; (Home- G) Delhi Administration;1824
Shri M.J. Pandey; Bombay Union of Journalists;1825
General Secretary; Bombay Union of Journalists;1825
Shri M.J. Pandey; Bombay Union of Journalists;1826
General Secretary; Bombay Union of Journalists;1826
Shri M.J. Pandey; Bombay Union of Journalists;1827
General Secretary; Bombay Union of Journalists;1827
M.J. Pandey; General Secretary Bombay Union of Journalist;1828
Shri M.J. Pandey; Bombay Union of Journalists;1829
General Secretary; Bombay Union of Journalists;1829
Shri M.J. Pandey; Bombay Union of Journalists;1830
General Secretary; Bombay Union of Journalists;1830
Shri R.L. Kain; General Secre-tary Dr. B.R. Ambedkar Vichar Manch;1831
Shri Ashok Priyadarshi; Direc-tor I & PRD;1832
Shri P.A. Mane; Deputy Secretary Government of Maharashtra;1833
Smt. Sutapa Dewanji; Director Gana Unnayan Parishad;1835
Shri R.L. Kain; General Secretary B.R. Ambedkar Vichar Manch;1838
Shri Chandi Das Ganguly; Hony Secretary Cricket Association of Bengal;1839
Prof. K.K. Sharma; Head Deptt. of History Meerut University;1842
Shri P.A. Mane; Secretary to the Government of Maharashtra;1846
Shri K. Damu; Asstt. Manager FCI;1848
Mr. J.F. Ribero; Adviser to Govt. of Punjab;1850
Shri G.P. Sau; Director In-formation Cultural Affairs and Tourism;1852
Manager; Shri Gandhi Ashram;1855
Secretary; Indian Medical Association;1858
Chairman; Bihar Inter Univer-sity Board;1860
Partner;of Basant Cinema;1861
Dr. K.S. Singh; Director-General Anthropological Survey of India;1866
editor; Batamidar;1868
Shri S.S. Sonwalkar; Secretary Brihan Maharashtra Mandal;1869
G.R. Khairnar; Deputy Municipal Commissioner;1871
Shri R.V. Gangal; President Dadar Bar Association;1872
Shri Anupam Narayan; Partner Maharaja Hotel Moradabad;1874
Shri Peethambaran; Secretary Indraprastha Estate Sahkari Avas Samiti Ltd.;1875
Shri K. Peethambaran; Secretary Indraprastha Estate Sahkari Avas Samiti Ltd.;1876
Director; National Institute for Visually Handicapped;1880
Director; National Institute for Visually Handicapped;1881
Shri V.K. Goyal; NHDC;1884
G.M.; NHDC;1884
Shri S.B. Goswami; Executive Engineer PWD;1890
Shri D.N. Saikia; Deputy Secretary Government of Assam;1891
Shri D.N. Saikia; Deputy Secretary Government of Assam;1892
Shri R. Bhattacharji; Additional Collector Customs and Excise;1894
Jt. Secretary & President; Teachers Association;1895
Jt. Secretary; Dibrugarh University Teachers Association;1896
Shri J.N. Mukherjee;Producers Calcutta TV;1898
Smt. N. Bandopadhyaya;Producers Calcutta TV;1898
Shri K.R. Venkataraman; Hindustan Antibiotics Ltd.;1900
Deputy Personnel Manager; Hindustan Antibiotics Ltd.;1900
Shri D.K. Samarasinha Reddy; MLA;1905
Shri Rajendra Rajan; Informa-tion Officer H.P. Department of Public Relations;1909
Shri A.K. Yadav; President AS- March TO ERBC Nazira (Assam);1910
Shri V.K. Arora; Assistant Secretary Indian Council of World Affairs;1912
Dr. Walter Fernandes; Indian Social Institute;1913
Dr. Walter Fernandes; Indian Social Institute;1914
Ms. Suchita Kumbhar; General Secretary Network by People Living with HIV & AIDS;1921
Editor; Mid Day;1921
Shri Narayan S. Navti; Joint Chief Electoral Officer;1922
Editor; The Urdu Times;1923
Shri Shamsher Singh; State General Secretay;1924
Editor; Dainik Bhaskar;1925
Shri N. Konda Reddy; Indian National Congress;1926
Editor; Sakshi Daily;1926
Prof. M.K. Vasantha; Chairman  Akashdeep Enclave Residence Welfare Society;1927
Editor; Dainik Jagran;1927
The President; NRI Group Housing;1937
Editor; The Hindustan Times;1937
Editor; Community Samvada;1938
Shri Ravinder Dwivedi; National President  Anti Corruption Committee;1939
Editor; Ananda Bazar Patrika;1939
Editor; Rashtriya Sahara;1940
Shri Riyaz Ahmed Khan; Advocate;1941
Editor; Health Plus;1941
Editor; Patrika;1942
Shri Manmeet Singh Goindi; Administrator Sports Authority of India;1944
Editor; Hindustan Times;1944
Shri Anil Subramanium; Under Secretary to Government of India;1945
Editor; Real Politik;1945
Editor; Dainik Jagran;1946
Shri Mahender Tripathi; Chairman Press Club Ayodhya;1947
Shri Vimal Chandra Srivastava; Managing Director  Uttar Pradesh Minorities Financial and Development Coporation Ltd.;1948
Editor; Daily News Activist;1948
Shri A.K. Yadav; Managing Director Ordnance Equipment Factory;1951
Editor; Dainik Hindustan;1951
Dr. Vijay Agarwal; Secretary/ Director Education Council of India;1952
Editor; Dainik Hindustan;1952
Shri R.B. Gupte; Secretary/ Registrar Debts Recovery Tribunal;1953
Editor; Voice of Lucknow;1953
Editor; India Today;1954
Editor; Dainik Jagran;1955
Shri Kanubhai Jethabhai Desai; Editor/ Owner/Publisher/Printer Hello Khelaru weekly;1956
Dr. Lisa Warden; Director DOGSTOP;1957
Editor; Ahmedabad Mirror;1957
Shri Yusuf Hakim; Chairman  Iqraa Charitable Foundation;1958
Editor; Ahmedabad Mirror;1958
Editor; Sanj Samachar;1959
Editor; Jang- e-Gujarat;1960
Chief Executive Officer; Ichalkaranji Mahila Sahakari Bank Limited;1961
Editor; Daily Lokmat;1961
Shri Ravinder Dwivedi; National President Anti Corruption Committee;1962
Shri Jai Prakash Gupta; Chartered Accountant;1966
Editor; Sales Tax Review;1966
Editor; Singrauli Ka Tufan;1967
Shri Dilip Kumar Gokulchand  Sananda; MLA;1968
Editor; Prashnakal;1968
Shri Sunil Madhusudan  Golkonda; President The Barshi City Goldsmith Association;1969
Editor; Ek Aur Jung;1970
Shri Sanjay Sanyal; AGM (HR);1971
Editor; Jagat Bharti;1971
Editor; Mumbai Mirror;1972
Shri Om Prakash; Secretary  Information Technology Rural Development  Panchayati Raj and Cooperation;1973
Editor; Shivalik Blitz;1973
Col. Sanjay Dikshit; Colonal General Staff;1974
Editor; Kashmir Times;1974
Col. Sanjay Dikshit; Colonal General Staff;1975
Editor; Kashmir Times;1975
Col. Sushil Mann; Colonel General Staff;1976
Editor; Kashmir Times;1976
Shri Amrik Singh; DIG (Retd.);1977
Editor; The Tribune;1977
Shri Sanjiv Chaturvedi; IFS;1978
Editor; The Tribune;1978
Shri Sanjiv Chaturvedi; IFS;1979
Shri R.N. Manchanda; Spokesperson  Sales Tax Department;1980
Shri R. N. Manchanda; Spokesperson  Sales Tax Department;1981
Editor; Dainik Jagran;1981
Shri Vaidya Jagjit Singh; Chandigarh Ayurvedic Centre;1982
Editor; Dainik Jagran;1982
Managing Editor and Reporter; Early Times;1983
Shri Abhishek Jain; IAS;1984
Editor; Aap Ka Faisla;1984
Editor; Chandrika Daily;1985
Shri M.D. Mulla; Press Reporter and the Editor Sakal;1986
Prof. Y.R. Hara Gopal Reddy; Ex-Vice Chancellor Acharya Nagarjuna University Hyderabad;1988
Editor; T.V. Channel Hyderabad;1988
Andhra Jyothi; T.V. Channel Hyderabad;1988
Registrar; Acharya Nagarjuna University;1989
Editor; Dainik Hindustan;1990
Dr. Jagdish K. Dadhich; S.E.O.;1992
Lt. Col. A.B. Sawarkar; Retd. Secretary  Army Welfare Cooperative Housing Society;1993
Editor; Daily News & Analysis;1993
Ms. M.C. Borwankar; Commissioner of Police;1994
Editor; Pune Mirror;1994
Ms. M.C. Borwankar; Commissioner of Police;1995
Editor; Mumbai Mirror;1995
Editor; Business India Magazine;1996
Shri Naveen Jindal; M.P.  Lok Sabha;1997
Shri M. R. Premi; Sub Inspector (Retd.) U.P. Police;1998
Editor; Dainik Jagran;1999
Editor; Rajasthan Patrika;2000
Dr. R.K. Kotnala; Secretary  Society for Scientific Values;2001
Editor; The Times of India;2001
Shri Ravinder Dwivedi; National President Anti-Corruption Committee;2002
Shri Ravinder Dwivedi; National President  Anti Corruption Committee;2003
Editor; Bhoomi;2003
Dr. Prabhjot Kaur; Guru Nanak Hospital;2005
Editor; The Tribune;2005
Shri Inderpal Singh; Registrar  Engineering College Cell;2006
Editor; Hindustan Times;2006
Shri Manoj Monga; Autorised Signatory M/s. Videocon Industries Limited;2007
Editor; Raj Express;2007
Shri Jawahar Shankar Kumar; Executive President Bihar State Stenographer/ Clerk Union;2008
Editor; Prabhat Khabar;2008
Shri Vijay Kumar Ojha; Deputy Director Department of Mines and Geology;2009
Editor; Dainik Jagran;2009
Editor; Dainik Jagran;2010
Shri Dilip Kumar Singh; Vice President Heritage Institute of Hotel & Tourism;2013
Shri Inderjeet Bishnoi; Member  District Council;2014
Editor; Sandhya Border Times;2014
Shri K.L. Soni; Ex-District President BJP Unit;2016
Editor; Guru Express;2016
Rameshwar Soni; Member  Patient Welfare Committee;2017
editor; Nai Duniya;2017
Shri Smriti Ratan Mishr; BRCC;2018
Editor; City Blast;2018
Shri Smriti Ratan Mishr; BRCC;2019
Dr. Beena Singh; Head  Department of Zoology;2020
Editor; People’s Samachar;2020
Dr. Beena Singh; Head Department of Zoology;2021
Dr. Beena Singh; Head  Department of Zoology;2022
Editor;  Rajasthan Patrika;2022
Dr. Beena Singh; Head  Department of Zoology;2023
Editor; Dainik Bhaskar;2024
Shri Daya Shankar Shrivastava; Additional Programme Officer MGNREGA;2025
Editor; Raj Express;2025
Editor; Shabd Dot Com;2026
Editor; Hari Bhoomi;2027
Shri S. Faheem Ahmed; General Manager Government Opium & Alkaloid Works;2028
Editor; Dainik Bhaskar;2028
Shri Akhilesh Jha; IPS;2029
Editor; Raj Express;2029
Shri  P.V.  Sudhakaran; Administrator Universal Institute of Legal Studies;2030
Editor; The Hindustan Times;2030
Smt. Neeta Jain; Advocate  President  Water Works Department;2031
Editor; Dainik Navbharat;2031
Dr. Devender Singh; Senior Medical Officer District Hospital;2032
Editor; Navbharat;2032
Shri Sukhdev Singh Jangid; President Akhil Bhartiya Jangid Brahmin Mahasabha;2033
Editor; Lord Vishvakarma International;2033
Editor; Raj Express;2034
Editor; Aaj;2035
Shri Ajay Pal Singh; Telecom District Manager Bharat Sanchar Nigam Limited;2037
Editor; Swatantra Bharat;2037
Shri Narender Kumar Parmar; Programme Assistant and Common Education Programme;2038
Shri Shyam  Sunder Solanki; Additional District Planning Coordinator Common Education Programme;2038
Dr. Chanderpal; District Basic Education Officer;2039
Editor; Dainik Jagran;2040
Shri Sukhdev Sharma; President  Jangid Bhraman Mahasabha;2042
Dr. Sudha Singh; Chairman  Unique Institute of  Management & Technology & Education;2043
Shri Prashant Gautam;Coordinator  Bahujan Samaj Party;2044
Patrakar;Coordinator  Bahujan Samaj Party;2044
Pratyakshi;Coordinator  Bahujan Samaj Party;2044
Dainik  Janvani; Meerut U.P. February 18  2013 Dismissed 133 Compliant of M/s Unicorn Securities Pvt. Ltd.;2044
Shri R.S. Rana; General Secretary International Spiritual Organization;2045
Editor; Sandesh;2045
Editor; Dainik Swatantra Bharat;2046
Editor; Dainik Jagran;2047
Shri Naresh Kumar Verma; District Basic Education Officer;2048
Editor; Amar Ujala;2050
Shri Malkhe Dikshit; Police Station;2051
Senior  Sub-Inspector; Police Station;2051
Shri Amitabh Thakur; IPS Officer UP Cadre;2052
Editor; Dainik Jagran;2052
Editor; Bombay Samachar;2053
Editor; Mumbai Mirror;2054
Editor; Outlook;2055
Editor; The Times of India;2056
Ms. Anita Verma Singh; Member Secretary Uttar Pradesh State Women Commission;2057
Editor; The Times of India;2057
Shri Nalin Kant Vajpai; General Secretary M.P.W.I.U.;2058
Editor; Balaghat Today;2058
Dr. I.A. Khan Anzana; President  Khankaha Sufi Didar Shah Chishti;2060
Shri Sohan Das; State Secretary  Haryana Gyan Vigyan Samiti;2061
Editor; Dainik Jagran;2061
Editor; Public Magazine;2062
Shri S.C. Kapoor; Wing Commander (Retd.);2063
Editor; The Times of India;2063
Prof. N. K. Jain; Registrar Doctor Harisingh Gour Vishwavidyalaya;2065
Editor; Dainik Jagran;2065
Shri Amar Kumar Singh; Head Department of English;2066
Shri Navdeep Singh Virk; IPS;2067
Shri Shiv Kumar Faizabadi; Secretary Jagruk Nagrik Manch;2068
editor; The Hindustan Times;2069
Editor; The Hindu;2070
Editor; Hindustan;2071
Shri N.B. Mani; Under Secretary Technology Department Board;2072
Editor; Rashtriya Sahara;2072
Editor; Rashtriya Sahara;2073
Dr. Zora Singh; Chairman  Desh Bhagat Group of Institutes;2077
Editor; The Times of India;2077
Shri Nungsanglemba; AO JDPR;2078
Editor; Dainik Bhaskar;2078
Editor; The Times of India;2079
Editor; The Times of India;2080
Shri R. Manohar; Head Programmes South India Cell for Human Rights Education and Monitoring;2081
Editor; The Times of India;2081
Shri R. Manohar; Head Programmes South India Cell for Human Rights Education and Monitoring;2082
Editor; Deccan Chronicle;2082
Editor; The New Indian Express;2083
Editor; Bijnor Times;2084
Editor; Shah Times;2086
Editor; Royal Bulletin;2087
Shri A.T.M. Rangaramanujam; Senior Advocate Supreme Court of India;2088
Shri A.T.M. Rangaramanujam; Senior Advocate Supreme Court of India;2089
Dr. Padmaja Jayaram; Anuradha Nursing Home;2091
Editor; Lakshmeesha Patrike;2091
Shri Ashok Nath; Library and Information Officer;2092
Editor; Ananda Bazaar Patrika;2092
Shri Ashok Nath; Library and Information Officer;2093
Editor; The Telegraph;2093
Editor; Outlook Magazine;2094
Editor; The Economic Times;2095
Editor; Dainik Jagran;2096
Secretary; Rajdhani Nagar Sahkari Bank Ltd.;2097
Shri R.P. Mishr; Accounts Officer Uttar Pradesh Jagadguru Rambhadracharya Handicapped University;2098
Prakhar Vichar; Patrika;2098
Shri Upender Kumar Agarwal; IPS;2099
Editor; Aaj;2099
Editor; Amar Ujala;2100
Shri Riyaz Ahmed Khan; District President District Congress Committee;2101
Editor; Dainik Jagran;2101
Dr. Vinod Kumar Rai; Chairman & Managing Director R.R. Memorial Surgical Centre Pvt. Ltd.;2102
Editor; Namantar;2102
Mohd. Moteen Khan; Fast Track Court - II;2104
Additional Sessions Judge; Fast Track Court - II;2104
Shri Braham Kumar Trimurti; Manager Khadi Karamchari/Shramik Kalyan Samiti;2105
Shri Suman Dhagra; Chairman Shri Digmber Jain Panchayat Mandir;2106
Shri P. P. Kapoor; Haryana State Convener Labour Union;2107
Editor; Dainik Bhaskar;2107
Shri R.D. Rahi; Executive Engineer Public Works Department;2108
Shri Satyendra Veer Singh; Superintendent of Police;2109
Editor; Dainik Jagran;2109
Shri G.N.K. Tomar; All India Bank Recovery Rapid Action Force;2110
Chief General Director; All India Bank Recovery Rapid Action Force;2110
Editor; Dainik Jagran New Delhi;2110
Shri G.N.K. Tomar; All India Bank Recovery Rapid Action Force;2111
Chief General Director; All India Bank Recovery Rapid Action Force;2111
Editor; Dainik Jagran;2112
Shri Vinod Kumar Sharma; Deputy Superintendent of Education-Cum-Regional Education Officer;2115
Editor; Hindustan;2115
Editor; Vilmurasu Monthly Magazine;2116
Shri M.S. Bitta; Chairman  All India Anti - Terrorist Front;2119
Shri Viresh Shandilya; Chief Editor Dainik Jyotikan;2119
Shri Om Parkash; Under Secretary to the Government of India;2120
Editor; Medicare News Fortnightly;2120
Editor; The Economic Times;2122
Shri Deoraj Singh Patel; MP Lok Sabha;2123
Shri Nilotpal Basu; Member Communist Party of India;2124
Editor; The Economics Times;2124
Shri Diwan Singh; Election Agent;2125
Shri Jagdish Verma; Private Secretary to the Minister of Education;2126
Editor; Dainik Bhaskar;2126
Shri Anil Dawra; IPS;2127
Editor; The Times of India;2127
Editor; Dinamalar;2128
Editor; Kumudam Reporter;2129
Shri M.G. Yathish; General Secretary Karnataka State Pollution Control Board;2132
Shri M. Lakshmana; Convenor Association of Concerned and Informed Citizens of Mysore;2133
Editor; Srinath Patrike;2133
